#SampleID	Bd_load	PABD	species	indiv	prepost	Bd_exposure	indivID	time	orig_contam	future_max_bd_load	observed_otus	chao1	shannon	faith_pd	dist_braycurtis	dist_unweighted_unifrac	dist_weighted_unifrac	disper_braycurtis	disper_unweighted_unifrac	disper_weighted_unifrac	inhibRich	percInhib	NMDS1_braycurtis	NMDS1_unweighted_unifrac	NMDS1_weighted_unifrac	NMDS2_braycurtis	NMDS2_unweighted_unifrac	NMDS2_weighted_unifrac	NMDS_stress_braycurtis	NMDS_stress_unweighted_unifrac	NMDS_stress_weighted_unifrac
#q2:types	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	numeric	numeric	numeric	numeric	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical
1788.mck128Pre.3Rapi.11	0	0	Rapi	11	Pre	Control	Rapi_11	3	1		107	120.3333333	4.322134963	16.55885742	0.4972	0.55627929	0.300101886	0.842836119	0.781300166	0.405157452	16	0.6019	-0.008863517	0.209304538	0.084497107	-0.040376098	0.365094515	-0.049886942	28.24357674	22.46010257	18.61255843
1788.mck521Post.5Osse.8	0	0	Osse	8	Post	Control	Osse_8	10	0		150	172.9565217	4.619942523	22.59487603	0.2636	0.499049353	0.183798167	1.365529426	0.842366054	0.634787024	12	0.1753	0.149760879	-0.348895079	-0.153179627	0.410840061	0.456285259	0.085401698	28.24357674	22.46010257	18.61255843
1788.mck135Pre.3Bubo.6	0	0	Anbo	6	Pre	Bd-exposed	Anbo_6	3	0	3.666666667	57	92	3.335704946	9.462361725	0.2636	0.414178356	0.075925053	0.992904033	1.007992701	0.543059452	12	0.524	0.404640788	0.840711909	-0.050151789	-0.058776106	-0.496779064	-0.123849644	28.24357674	22.46010257	18.61255843
1788.mck425Post.4Raca.8	0	0	Raca	8	Post	Control	Raca_8	9	0		177	199.037037	4.370324854	27.62902048	0.7569	0.65880724	0.481304639	1.246630285	0.988610819	0.733877325	15	0.409	-0.032590253	-0.468404355	0.198648412	-0.187406787	0.792153722	0.157420754	28.24357674	22.46010257	18.61255843
1788.mck785Post.10Rapi.12	0	0	Rapi	12	Post	Bd-exposed	Rapi_12	16	1		88	130.1666667	3.051965155	15.39647627				1.571171708	0.759092269	2.381217562	14	0.646	-0.248105238	-0.113791335	-0.422242558	0.41056572	-0.404687443	-0.021426394	28.24357674	22.46010257	18.61255843
1788.mck566Post.6Bubo.10	0	0	Anbo	10	Post	Control	Anbo_10	11	0		70	71.875	3.474732899	11.40416609	0.2625	0.386841184	0.123105675	1.337309884	0.902037976	0.997667264	10	0.672	0.282553523	0.224111732	-0.107778218	0.13983852	-0.122945806	-0.102244742	28.24357674	22.46010257	18.61255843
1788.mck673Post.8Bubo.5	1.666666667	1	Anbo	5	Post	Bd-exposed	Anbo_5	13	0	3.666666667	135	152.55	3.956220077	22.48829268	0.5892	0.577961856	0.301078593	1.994718341	1.28035821	1.110075111	9	0.504	-0.343920779	-0.067558251	0.153615074	0.146744519	0.643635057	0.018517158	28.24357674	22.46010257	18.61255843
1788.mck691Post.9Raca.4	0	0	Raca	4	Post	Bd-exposed	Raca_4	14	0	1.333333333	155	176.12	4.380996097	25.23712907	0.4319	0.47363047	0.318040158	0.767939844	0.788637923	0.583964668	11	0.3476	-0.109903756	-0.677695089	0.168959032	-0.140684769	0.491587844	0.295654033	28.24357674	22.46010257	18.61255843
1788.mck200Pre.3Osse.8	0	0	Osse	8	Pre	Control	Osse_8	4	0		83	100.5	2.923715656	12.82485243	0.6305	0.519691929	0.430901993	1.590518392	0.632373782	1.663428875	14	0.2743	0.569289495	0.313215075	-0.385250076	0.078306201	0.307556144	-0.106963212	28.24357674	22.46010257	18.61255843
1788.mck474Post.5Raca.4	1.333333333	1	Raca	4	Post	Bd-exposed	Raca_4	10	0	1.333333333	131	168.8	4.187436609	20.38878056	0.7204	0.52736959	0.402905757	1.351972684	1.089571655	1.00226479	14	0.3931	-0.112882509	-0.268004208	0.182473024	-0.07912453	0.133164226	0.222453739	28.24357674	22.46010257	18.61255843
1788.mck300Post.1Osse.2	0	0	Osse	2	Post	Bd-exposed	Osse_2	6	0	0	82	101	3.913210713	12.06924392	0.6128	0.555028308	0.377758332	1.228394498	0.637526705	0.571247292	15	0.4727	0.200725816	0.356394754	-0.175010074	0.257145291	0.046577852	-0.103939011	28.24357674	22.46010257	18.61255843
1788.mck708Post.9Buma.11	0	0	Rhma	11	Post	Bd-exposed	Rhma_11	14	1		98	110.6666667	2.653727156	13.83209609	0.3395	0.458502208	0.233433684	1.084505954	1.025144002	0.563975013	13	0.6507	-0.45905232	-0.45201383	0.063728332	-0.09673095	-0.045545226	0.035734303	28.24357674	22.46010257	18.61255843
1788.mck383Post.3Rapi.1	0	0	Rapi	1	Post	Bd-exposed	Rapi_1	8	1		141	170.5263158	2.900029023	21.78677554	0.4324	0.507253671	0.333388695	1.119088323	1.170315283	0.573053058	13	0.1087	-0.238114742	-0.057947246	0.216291771	0.423113995	0.733318443	-0.064924408	28.24357674	22.46010257	18.61255843
1788.mck395Post.3Bubo.1	3.333333333	1	Anbo	1	Post	Bd-exposed	Anbo_1	8	0	3.333333333	71	82.14285714	2.766315716	11.73046568	0.1956	0.502555805	0.092868363	1.455553702	0.737263183	1.036870012	7	0.6818	0.533036521	0.493522136	0.025499891	0.107142515	-0.165627568	-0.133230016	28.24357674	22.46010257	18.61255843
1788.mck366Post.3Raca.5	0	0	Raca	5	Post	Bd-exposed	Raca_5	8	0	0.333333333	126	132.6521739	4.255603372	17.97078017	0.4854	0.584801422	0.246359654	1.518077573	0.645854659	1.281857368	10	0.1076	0.088437194	-0.172906375	-0.002660818	-0.333846919	-0.10140229	0.438001397	28.24357674	22.46010257	18.61255843
1788.mck81Pre.2Bubo.5	0	0	Anbo	5	Pre	Bd-exposed	Anbo_5	2	0	3.666666667	86	117.625	3.298784343	9.83690404	0.7329	0.716673849	0.316150648	1.273614638	0.603191744	0.907252148	11	0.5091	0.58119947	0.564509764	-0.080108927	-0.009937047	-0.27795744	-0.195421156	28.24357674	22.46010257	18.61255843
1788.mck30Pre.1Rapi.9	0	0	Rapi	9	Pre	Bd-exposed	Rapi_9	1	1		81	94.6	3.989231228	11.90127514				0.658448692	0.541283184	0.751528692	17	0.3911	0.149723252	0.28713853	0.084011249	-0.452325149	-0.156287729	-0.00983723	28.24357674	22.46010257	18.61255843
1788.mck247Pre.4Osse.2	0	0	Osse	2	Pre	Bd-exposed	Osse_2	5	0	0	88	93.625	2.962401593	12.12811219				1.474792805	0.713486844	0.618148159	12	0.1399	0.034142822	0.528081346	0.129288461	0.527634573	0.549094847	-0.152646957	28.24357674	22.46010257	18.61255843
1788.mck365Post.3Raca.4	0	0	Raca	4	Post	Bd-exposed	Raca_4	8	0	1.333333333	99	135.1428571	3.629800712	16.80113089	0.2531	0.590277239	0.118790746	0.948304717	0.673200424	0.864316246	9	0.4309	0.137697517	-0.115947536	0.153553633	-0.415248756	0.167954481	0.248336492	28.24357674	22.46010257	18.61255843
1788.mck759Post.10Raca.7	0	0	Raca	7	Post	Control	Raca_7	16	0		157	161.4	4.529628421	26.52717672				1.152793929	1.085029985	0.719709121	12	0.1513	-0.252814756	-0.749566508	-0.021199813	0.337979261	0.745054284	0.25695225	28.24357674	22.46010257	18.61255843
1788.mck16Pre.1Buma.6	0	0	Rhma	6	Pre	Bd-exposed	Rhma_6	1	1		131	146	4.700179067	18.56349744				0.938127111	0.581897439	0.650051906	9	0.2417	-0.265145532	-0.496141033	-0.248952933	-0.445490595	-0.184400919	0.016024748	28.24357674	22.46010257	18.61255843
1788.mck556Post.6Rapi.12	0	0	Rapi	12	Post	Bd-exposed	Rapi_12	11	1		66	76.11111111	1.318789494	12.19719451	0.8316	0.586956706	0.320402144	2.816160768	0.698307482	1.407239914	9	0.0937	-0.411569837	0.085274913	0.280273172	0.596103541	-0.35434426	-0.07630737	28.24357674	22.46010257	18.61255843
1788.mck426Post.4Raca.9	0	0	Raca	9	Post	Control	Raca_9	9	0		140	161.5652174	3.818924814	18.75892221	0.7865	0.618695825	0.26716118	1.215260984	0.630046855	0.980148841	17	0.5016	-0.16478201	-0.145644447	0.033450735	-0.090080524	0.320217311	0.092202227	28.24357674	22.46010257	18.61255843
1788.mck96Pre.1Osse.10	0	0	Osse	10	Pre	Control	Osse_10	2	0		89	93.78947368	2.999177191	14.32287683				0.894550495	0.720512297	0.763062551	12	0.813	0.407957533	0.386386883	-0.016485135	0.126818862	0.942997473	-0.1252371	28.24357674	22.46010257	18.61255843
1788.mck39Pre.1Bubo.6	0	0	Anbo	6	Pre	Bd-exposed	Anbo_6	1	0	3.666666667	67	85.2	3.775490045	10.08896244				0.841031242	0.649327715	0.566931445	14	0.2538	0.455033049	0.666779214	-0.146366292	-0.277518199	-0.130243036	-0.09354614	28.24357674	22.46010257	18.61255843
1788.mck586Post.7Raca.7	0	0	Raca	7	Post	Control	Raca_7	12	0		185	230.12	3.891278973	28.16692468	0.446	0.689155385	0.384792342	0.997842362	1.121037053	0.772747591	16	0.2562	0.108782678	-0.634593867	-0.008260499	-0.481595113	0.579931551	0.349284558	28.24357674	22.46010257	18.61255843
1788.mck731Post.9Osse.2	0	0	Osse	2	Post	Bd-exposed	Osse_2	14	0	0	364	441.3409091	6.511288156	46.57071037	0.7645	0.743368342	0.568336643	1.399798732	1.93324853	2.726456	15	0.0545	-0.112645107	-1.343841434	-0.116843297	0.61199759	1.44279148	0.595299933	28.24357674	22.46010257	18.61255843
1788.mck729Post.9Bubo.10	0	0	Anbo	10	Post	Control	Anbo_10	14	0		72	74.625	3.910515705	11.74106591	0.5221	0.45909969	0.346671166	1.50678403	0.920070936	1.352544059	8	0.564	0.061617269	0.06178382	-0.21811004	0.118601798	-0.227032273	-0.043516734	28.24357674	22.46010257	18.61255843
1788.mck741Post.9Control.SterileWater	0	0	not		Post	Control	not applicable	14	0		26	33.5	3.509889592	6.381353657				0.94510697	0.797508559	0.460489656	2	7.00E-04	0.698641767	1.584374071	0.480716197	-1.037862839	-0.274405042	0.131499111	28.24357674	22.46010257	18.61255843
1788.mck465Post.4Osse.5	2.333333333	1	Osse	5	Post	Bd-exposed	Osse_5	9	0	2.333333333	77	104.5	4.195164548	10.78138448	0.4057	0.562542086	0.213954187	1.459878973	0.760218206	1.188850391	8	0.1974	0.377664186	0.292752343	-0.273414602	0.25014226	-0.134827783	-0.066457109	28.24357674	22.46010257	18.61255843
1788.mck266Post.1Buma.1	0	0	Rhma	1	Post	Control	Rhma_1	6	0		83	100	3.288844538	14.61388601	0.3499	0.381645134	0.174446407	1.080013097	0.831378069	0.636770932	8	0.2105	-0.371027137	-0.361671811	-0.176587702	-0.237916986	-0.049569141	0.027038815	28.24357674	22.46010257	18.61255843
1788.mck442Post.4Rapi.4	0	0	Rapi	4	Post	Control	Rapi_4	9	0		80	90.11111111	3.293177435	11.65074947	0.3758	0.508835304	0.161580674	1.598311604	0.870321711	0.913138839	12	0.3836	-0.201416234	0.140821491	0.049384647	0.22623149	-0.303378311	-0.01918347	28.24357674	22.46010257	18.61255843
1788.mck83Pre.2Bubo.7	0	0	Anbo	7	Pre	Control	Anbo_7	2	0		51	62.25	3.404983017	7.917833157	0.4392	0.48953937	0.202698332	1.013381538	0.596700139	0.868237125	11	0.4323	0.54734536	0.786314169	-0.124536493	-0.063816845	-0.311199118	-0.133774244	28.24357674	22.46010257	18.61255843
1788.mck36Pre.1Bubo.3	0	0	Anbo	3	Pre	Bd-exposed	Anbo_3	1	0	7	69	71.14285714	4.011063379	9.581348567				0.610915175	0.746481144	0.571260854	14	0.2048	0.444801617	0.551703793	-0.138564223	-0.200287934	-0.148774713	-0.109090476	28.24357674	22.46010257	18.61255843
1788.mck66Pre.2Rapi.2	0	0	Rapi	2	Pre	Bd-exposed	Rapi_2	2	1		88	102.25	3.605216609	14.51070844	0.7652	0.442447668	0.379514622	1.398669259	0.797821774	1.048818716	9	0.693	-0.314436246	0.049275214	0.068456403	0.092500117	-0.166132114	-0.03650634	28.24357674	22.46010257	18.61255843
1788.mck244Pre.5Bubo.9	0	0	Anbo	9	Pre	Control	Anbo_9	5	0		82	99.5	4.276829061	12.47641214	0.4382	0.39478807	0.246112635	0.877865301	0.699907949	0.372279882	12	0.3532	0.186322475	0.238864251	-0.060489285	0.111237994	-0.209807497	-0.124533123	28.24357674	22.46010257	18.61255843
1788.mck420Post.4Raca.3	0	0	Raca	3	Post	Bd-exposed	Raca_3	9	0	1.666666667	91	119.875	3.73674087	13.73607179	0.6096	0.489062567	0.238058089	1.086365906	0.970255828	0.888585841	14	0.4971	-0.12550473	-0.009782782	0.074709279	-0.003888431	-0.099670406	0.094815382	28.24357674	22.46010257	18.61255843
1788.mck788Post.11Bubo.5	0	0	Anbo	5	Post	Bd-exposed	Anbo_5	16	0	3.666666667	100	103.6	4.741436802	15.0806608	0.8475	0.655851901	0.425074691	1.407002201	1.175382697	0.994228053	10	0.2575	-0.43592819	-0.09615708	0.162776218	0.097105519	-0.645492794	0.085039605	28.24357674	22.46010257	18.61255843
1788.mck133Pre.3Bubo.4	0	0	Anbo	4	Pre	Bd-exposed	Anbo_4	3	0	9.333333333	65	80	3.999121574	8.671623072	0.5581	0.510840061	0.415957983	1.017955031	0.64362022	0.41266675	9	0.4818	0.462472895	0.622678263	-0.011677839	-0.080360148	-0.32728086	-0.15342908	28.24357674	22.46010257	18.61255843
1788.mck139Pre.3Bubo.10	0	0	Anbo	10	Pre	Control	Anbo_10	3	0		77	90	3.361676802	10.60477751	0.4781	0.463003067	0.209360829	0.733813242	0.90879868	0.329748491	12	0.506	0.498295699	0.327376407	0.032987267	-0.076838249	-0.179403816	-0.163043344	28.24357674	22.46010257	18.61255843
1788.mck241Pre.5Bubo.6	0	0	Anbo	6	Pre	Bd-exposed	Anbo_6	5	0	3.666666667	73	81.75	2.711231082	12.94288914	0.3025	0.481675007	0.208547236	1.170587568	0.771356058	1.115484523	8	0.6099	0.56765536	0.340013623	0.06994151	0.108220983	0.213734851	-0.172569341	28.24357674	22.46010257	18.61255843
1788.mck223Pre.5Buma.11	0	0	Rhma	11	Pre	Bd-exposed	Rhma_11	5	1		143	161.0555556	4.221175776	18.88644786	0.6569	0.515074215	0.377830306	1.289423591	0.951787362	1.085046885	10	0.0752	-0.456281958	-0.537499707	-0.062656301	-0.341118885	-0.099301582	0.04823814	28.24357674	22.46010257	18.61255843
1788.mck332Post.2Rapi.3	0	0	Rapi	3	Post	Bd-exposed	Rapi_3	7	0	0	72	91.09090909	2.381974078	13.65506077	0.2625	0.498184394	0.164208553	1.651347969	0.778014386	0.822108717	8	0.1307	-0.23695886	0.567969317	0.163478266	0.464977898	0.268829057	-0.053829792	28.24357674	22.46010257	18.61255843
1788.mck575Post.6Osse.9	0	0	Osse	9	Post	Control	Osse_9	11	0		160	184.8	4.584682745	23.21969269	0.628	0.731891712	0.290901872	1.471483808	1.015874442	0.935277979	9	0.226	-0.018205742	-0.389696447	0.172683965	0.492307797	0.876483158	-0.025433247	28.24357674	22.46010257	18.61255843
1788.mck549Post.6Rapi.5	0	0	Rapi	5	Post	Bd-exposed	Rapi_5	11	1		112	127.1111111	3.664775917	16.69338691	0.5304	0.575178794	0.258402808	1.558668602	0.773157337	0.685247811	13	0.1009	-0.176247157	0.118377764	0.089418441	0.379815353	0.296596099	-0.059142347	28.24357674	22.46010257	18.61255843
1788.mck518Post.5Osse.5	0	0	Osse	5	Post	Bd-exposed	Osse_5	10	0	2.333333333	90	96.5	4.159973748	13.40689177	0.1951	0.412867636	0.084294778	1.423704892	0.84422395	0.99344979	9	0.2114	0.323322984	0.110873723	-0.264468491	0.31856492	-0.09515755	-0.083507975	28.24357674	22.46010257	18.61255843
1788.mck134Pre.3Bubo.5	0	0	Anbo	5	Pre	Bd-exposed	Anbo_5	3	0	3.666666667	68	73.625	3.610729419	9.165384405	0.2862	0.336952498	0.183838041	0.832256988	0.642544881	0.347968214	8	0.5783	0.536728876	0.714163111	0.049795088	-0.045149479	-0.236864707	-0.174935937	28.24357674	22.46010257	18.61255843
1788.mck117Pre.3Buma.11	0	0	Rhma	11	Pre	Bd-exposed	Rhma_11	3	1		138	171.3333333	5.115082624	18.14774612	0.4597	0.359961572	0.289185595	1.198480786	0.613403246	0.515999004	13	0.1825	-0.120938627	-0.314274133	-0.120149205	-0.30015006	-0.278145726	-0.017602671	28.24357674	22.46010257	18.61255843
1788.mck526Post.6Raca.3	0	0	Raca	3	Post	Bd-exposed	Raca_3	11	0	1.666666667	100	108.0769231	3.848196707	15.15667473	0.8489	0.590147263	0.644181288	1.212703678	0.728984182	1.952910077	15	0.078	-0.415089701	-0.05411915	0.318320827	-0.095359945	0.009855729	0.631745349	28.24357674	22.46010257	18.61255843
1788.mck29Pre.1Rapi.8	0	0	Rapi	8	Pre	Control	Rapi_8	6	1		69	78.75	1.781136131	11.22430932	0.9289	0.657435043	0.554668536	3.5582858	0.860090381	2.073675152	12	0.0816	0.348469979	0.435531649	0.307015793	-0.611793214	0.170990629	-0.196390616	28.24357674	22.46010257	18.61255843
1788.mck15Pre.1Buma.5	0	0	Rhma	5	Pre	Control	Rhma_5	1	0		102	103.1538462	4.11132682	13.4097735				0.611278099	0.675282568	0.393754582	9	0.3513	-0.201546339	-0.187960706	-0.158897891	-0.451769392	-0.171116275	-0.054411288	28.24357674	22.46010257	18.61255843
1788.mck588Post.7Raca.9	0	0	Raca	9	Post	Control	Raca_9	12	0		78	86.57142857	2.83443576	10.55424358	0.5473	0.586475771	0.270486268	1.112186584	0.827566786	1.198737114	9	0.2476	0.109142592	0.038960488	0.231893085	-0.604267347	-0.233364284	0.463165754	28.24357674	22.46010257	18.61255843
1788.mck519Post.5Osse.6	0	0	Osse	6	Post	Bd-exposed	Osse_6	10	0	0	90	99	3.550322463	10.07167326				1.478500983	0.959258704	0.776881969	15	0.5766	0.459062497	0.27920178	-0.003230017	0.424602164	-0.290223656	-0.274372375	28.24357674	22.46010257	18.61255843
1788.mck545Post.6Rapi.1	0	0	Rapi	1	Post	Bd-exposed	Rapi_1	11	1		112	145.3333333	3.748161839	18.30733697	0.2612	0.500698065	0.156874468	1.526908766	0.644819867	1.0978924	16	0.3896	-0.144809013	0.02538284	0.051203453	0.214670129	0.115585247	-0.024276221	28.24357674	22.46010257	18.61255843
1788.mck401Post.3Bubo.7	0	0	Anbo	7	Post	Control	Anbo_7	8	0		62	73	2.890601697	9.665003973	0.2981	0.395795421	0.170126973	1.146456269	0.660260971	0.808841863	9	0.6903	0.331086806	0.469331214	0.028530747	-0.036598111	-0.372166685	-0.165721073	28.24357674	22.46010257	18.61255843
1788.mck775Post.10Rapi.2	0	0	Rapi	2	Post	Bd-exposed	Rapi_2	16	1		98	145.25	3.647043707	17.7456526				1.778230585	0.684433941	1.126073899	10	0.4336	-0.221444497	-0.328687287	-0.073979926	0.24917599	-0.695097467	0.028026626	28.24357674	22.46010257	18.61255843
1788.mck282Post.1Rapi.6	0	0	Rapi	6	Post	Control	Rapi_6	6	0		72	73.42857143	3.755371847	11.84037028				0.993334726	0.639005369	0.842366405	18	0.6431	-0.115551071	0.292430851	0.030763841	0.101908778	-0.063662361	-0.027186533	28.24357674	22.46010257	18.61255843
1788.mck64Pre.2Buma.11	0	0	Rhma	11	Pre	Bd-exposed	Rhma_11	2	1		144	173	4.894927947	19.13293801	0.5088	0.408774842	0.261788942	0.907006995	0.505616881	0.628640267	14	0.1879	-0.304680974	-0.465151968	-0.38978807	-0.25093474	-0.173019052	-0.007602807	28.24357674	22.46010257	18.61255843
1788.mck208Pre.5Raca.6	0	0	Raca	6	Pre	Bd-exposed	Raca_6	5	0	0	103	113.4615385	4.227263159	14.51706521	0.3804	0.649377526	0.155373708	1.150934573	0.745284446	0.617071222	13	0.3085	-0.054360942	-0.042534816	-0.043591633	-0.148424753	-0.031609335	0.145719162	28.24357674	22.46010257	18.61255843
1788.mck393Post.3Rapi.11	0	0	Rapi	11	Post	Control	Rapi_11	8	1		32	32	2.569194111	5.643253421	0.4693	0.700071678	0.242973103	1.020769712	1.179502196	0.595413979	4	0.2529	-0.21483638	0.921306466	0.041782192	0.362382945	-0.524170822	-0.108901509	28.24357674	22.46010257	18.61255843
1788.mck375Post.3Buma.4	0	0	Rhma	4	Post	Bd-exposed	Rhma_4	8	1		103	111.75	3.998009269	15.03398566	0.3857	0.369167005	0.178246468	1.154787311	0.814465372	1.111009239	11	0.1259	-0.250450664	-0.314925571	-0.167060987	-0.133920295	-0.043749901	0.007692342	28.24357674	22.46010257	18.61255843
1788.mck587Post.7Raca.8	0	0	Raca	8	Post	Control	Raca_8	12	0		135	147	4.652725935	17.85549148	0.5168	0.506337999	0.287320775	0.967642663	0.662728689	0.719149523	12	0.1574	0.024068875	-0.135751902	-0.010152667	-0.370955142	-0.00920632	0.364602683	28.24357674	22.46010257	18.61255843
1788.mck356Post.2Osse.5	0	0	Osse	5	Post	Bd-exposed	Osse_5	7	0	2.333333333	131	162.9090909	5.063618316	18.3163037	0.601	0.571469658	0.268774965	0.991705321	0.670389343	0.65186753	15	0.1432	0.110539226	-0.030107721	-0.053062632	0.06771603	0.017344733	-0.054274244	28.24357674	22.46010257	18.61255843
1788.mck448Post.4Rapi.10	0	0	Rapi	10	Post	Control	Rapi_10	9	1		47	57	3.318915745	7.208473306	0.5133	0.523270845	0.244456845	1.910477987	1.190874223	0.673606509	7	0.0515	-0.289415767	0.882389057	0.21527159	0.477519242	-0.719554883	-0.054107415	28.24357674	22.46010257	18.61255843
1788.mck251Pre.4Osse.6	0	0	Osse	6	Pre	Bd-exposed	Osse_6	5	0	0	86	91.625	4.231059748	13.05906993	0.3115	0.489442476	0.138204859	1.28903025	0.868174887	0.70969158	16	0.5771	0.402543826	0.422779042	0.081304575	0.243987928	-0.067895704	-0.148607724	28.24357674	22.46010257	18.61255843
1788.mck43Pre.1Bubo.10	0	0	Anbo	10	Pre	Control	Anbo_10	1	0		95	105.9090909	4.61790307	12.62528038				0.746295884	0.659058704	0.507705146	16	0.3663	0.396539221	0.330840273	-0.04997574	-0.131420358	-0.027556903	-0.040944783	28.24357674	22.46010257	18.61255843
1788.mck59Pre.2Buma.6	0	0	Rhma	6	Pre	Bd-exposed	Rhma_6	2	1		130	150	3.900873079	16.61870978	0.3378	0.34836617	0.202935498	1.161396836	0.627120514	0.704877329	14	0.1319	-0.385532955	-0.22424936	-0.378623878	-0.509488626	-0.155360836	0.011737602	28.24357674	22.46010257	18.61255843
1788.mck769Post.10Buma.7	0	0	Rhma	7	Post	Control	Rhma_7	16	1		109	123.4375	2.84984696	16.58028578				1.273238423	0.600547015	1.411779637	5	0.4666	-0.485885677	-0.53612451	0.244658623	-0.08885405	-0.237164917	0.016412091	28.24357674	22.46010257	18.61255843
1788.mck390Post.3Rapi.8	0	0	Rapi	8	Post	Control	Rapi_8	8	1		84	115.625	2.299901283	14.32569185	0.8395	0.654060891	0.338612403	1.033894848	0.823441758	0.572958792	11	0.1985	-0.151125432	0.02835327	0.186176197	0.308993498	-0.285525952	-0.128778737	28.24357674	22.46010257	18.61255843
1788.mck551Post.6Rapi.7	0	0	Rapi	7	Post	Control	Rapi_7	11	1		104	131	3.536333167	16.93877056	0.2845	0.424993055	0.185201178	2.100193345	0.863465284	1.115137755	8	0.2743	-0.489784385	-0.252888324	0.064678782	0.166622312	-0.598024957	0.166082686	28.24357674	22.46010257	18.61255843
1788.mck222Pre.5Buma.10	0	0	Rhma	10	Pre	Control	Rhma_10	5	1		104	129	3.322542865	15.39054629	0.4873	0.433231394	0.243938684	1.06259868	0.708091543	1.042173318	9	0.0663	-0.465145227	-0.456726845	-0.340394295	-0.52912184	-0.061427948	0.057180879	28.24357674	22.46010257	18.61255843
1788.mck467Post.4Osse.7	0	0	Osse	7	Post	Control	Osse_7	9	0		111	118.3333333	4.079996084	15.71657923	0.4067	0.588109123	0.239491415	1.373668683	0.847824988	0.690053489	15	0.4973	0.218079667	0.081426553	-0.019176653	0.45913848	0.515609627	-0.256936055	28.24357674	22.46010257	18.61255843
1788.mck80Pre.2Bubo.4	0	0	Anbo	4	Pre	Bd-exposed	Anbo_4	2	0	9.333333333	81	96	3.977711479	11.48302009	0.6261	0.514282229	0.459714822	1.698621002	0.721134793	1.802776883	11	0.1141	0.475180726	0.260541187	-0.44470421	-0.166498282	0.030654094	-0.111145973	28.24357674	22.46010257	18.61255843
1788.mck525Post.6Raca.2	0	0	Raca	2	Post	Bd-exposed	Raca_2	11	0	0	126	139.3333333	4.730038009	18.37624082	0.604	0.531852737	0.402201171	1.08544719	0.7245162	0.830254964	14	0.2425	-0.066403847	-0.159474552	0.135188697	-0.021477454	0.083741002	0.274880679	28.24357674	22.46010257	18.61255843
1788.mck683Post.8Osse.6	0	0	Osse	6	Post	Bd-exposed	Osse_6	13	0	0	102	111.1	3.769838062	14.03794377	0.2971	0.439627849	0.157750622	1.691570836	0.846188152	1.12652003	13	0.3864	0.398727236	0.176088686	-0.226756541	0.445006194	-0.404045046	-0.175697823	28.24357674	22.46010257	18.61255843
1788.mck335Post.2Rapi.6	0	0	Rapi	6	Post	Control	Rapi_6	7	0		74	79	2.895697825	11.17761296	0.5599	0.532085674	0.251182724	1.26380441	0.782995554	0.879537585	13	0.2878	-0.078974902	0.418744666	-0.061506049	0.365509557	0.11447759	-0.143697428	28.24357674	22.46010257	18.61255843
